ID,Language_ID,Language_name,Parameter_ID,Value,Transcription,Concept,Source,Comment,AlternativeValue,AlternativeTranscription
17-610-274-3,esee1248,Ese Ejja,1239,ačaxa,Phonemic,how?,key19581964;wyma1962;shoemaker,,,
17-620-274-1,esee1248,Ese Ejja,822,ačewiso,Phonemic,how many?,key19581964;wyma1962;shoemaker,,,
17-640-274-1,esee1248,Ese Ejja,1236,ae,Phonemic,what?,key19581964;wyma1962;shoemaker,,,
17-640-274-3,esee1248,Ese Ejja,1236,hai,Phonemic,what?,key19581964;wyma1962;shoemaker,,,
17-650-274-1,esee1248,Ese Ejja,1238,-ho,Phonemic,when?,key19581964;wyma1962;shoemaker,,,
17-650-274-3,esee1248,Ese Ejja,1238,ačešono,Phonemic,when?,key19581964;wyma1962;shoemaker,,,
17-660-274-1,esee1248,Ese Ejja,1237,ačakʷa,Phonemic,where?,key19581964;wyma1962;shoemaker,,,
17-660-274-3,esee1248,Ese Ejja,1237,ačeho,Phonemic,where?,key19581964;wyma1962;shoemaker,,,
17-670-274-1,esee1248,Ese Ejja,727,ače,Phonemic,which?,key19581964;wyma1962;shoemaker,,,
17-680-274-1,esee1248,Ese Ejja,1235,aʔya,Phonemic,who?,key19581964;wyma1962;shoemaker,,,
17-680-274-3,esee1248,Ese Ejja,1235,ae,Phonemic,who?,key19581964;wyma1962;shoemaker,,,
17-690-274-1,esee1248,Ese Ejja,1270,apioxi,Phonemic,why?,key19581964;wyma1962;shoemaker,,,
18-110-274-1,esee1248,Ese Ejja,1363,e-so(w)i,Phonemic,voice,key19581964;wyma1962;shoemaker,,,
18-120-274-1,esee1248,Ese Ejja,1261,sowikʷaya-,Phonemic,sing,key19581964;wyma1962;shoemaker,,,
18-130-274-1,esee1248,Ese Ejja,715,taa-,Phonemic,"shout, cry out",key19581964;wyma1962;shoemaker,"To shout, or a rooster's crow is taaa-.",,
18-130-274-3,esee1248,Ese Ejja,715,iya-,Phonemic,"shout, cry out",key19581964;wyma1962;shoemaker,"To shout, or a rooster's crow is taaa-.",,
18-130-274-5,esee1248,Ese Ejja,715,sea-sea-,Phonemic,"shout, cry out",key19581964;wyma1962;shoemaker,"To shout, or a rooster's crow is taaa-.",,
18-170-274-1,esee1248,Ese Ejja,1025,wowi-,Phonemic,whistle,key19581964;wyma1962;shoemaker,,,
18-210-274-1,esee1248,Ese Ejja,1623,mimi-,Phonemic,"speak, talk",key19581964;wyma1962;shoemaker,,,
18-210-274-3,esee1248,Ese Ejja,1623,wowi-,Phonemic,"speak, talk",key19581964;wyma1962;shoemaker,,,
18-220-274-1,esee1248,Ese Ejja,1458,po-a-,Phonemic,say,key19581964;wyma1962;shoemaker,,,
18-220-274-3,esee1248,Ese Ejja,1458,a-ka-,Phonemic,say,key19581964;wyma1962;shoemaker,,,
18-221-274-1,esee1248,Ese Ejja,1711,wowi-nahe,Phonemic,tell story,key19581964;wyma1962;shoemaker,,,
18-240-274-1,esee1248,Ese Ejja,1307,e-sowi,Phonemic,language,key19581964;wyma1962;shoemaker,,,
18-260-274-1,esee1248,Ese Ejja,1599,e-sowi,Phonemic,word,key19581964;wyma1962;shoemaker,,,
18-260-274-3,esee1248,Ese Ejja,1599,e-piʔɗekikʷi,Phonemic,word,key19581964;wyma1962;shoemaker,,,
18-280-274-1,esee1248,Ese Ejja,1405,aʔɓaxa-ni,Phonemic,name,key19581964;wyma1962;shoemaker,,,
18-310-274-1,esee1248,Ese Ejja,1309,wowiaxa-ka-,Phonemic,"ask (question, inquire)",key19581964;wyma1962;shoemaker,,,
18-350-274-1,esee1248,Ese Ejja,1828,wowiaxa-nahe,Phonemic,"ask, request",key19581964;wyma1962;shoemaker,,,
18-410-274-1,esee1248,Ese Ejja,1084,'iya-,Phonemic,call (=summon),key19581964;wyma1962;shoemaker,,,
18-510-274-1,esee1248,Ese Ejja,1672,tewe-,Phonemic,write,key19581964;wyma1962;shoemaker,Also means 'black'.,,
18-560-274-1,esee1248,Ese Ejja,648,[papeni],Phonemic,paper,key19581964;wyma1962;shoemaker,From Span. 'papel'.,,
18-570-274-1,esee1248,Ese Ejja,794,e-tewe-xe,Phonemic,pen,key19581964;wyma1962;shoemaker,Cf. 'write'.,,
18-710-274-1,esee1248,Ese Ejja,777,ɗewe,Phonemic,flute,key19581964;wyma1962;shoemaker,,,
18-710-274-3,esee1248,Ese Ejja,777,emea-xi,Phonemic,flute,key19581964;wyma1962;shoemaker,,,
18-730-274-1,esee1248,Ese Ejja,2136,[waka]šeʔana,Phonemic,"horn, trumpet",key19581964;wyma1962;shoemaker,From Span. 'vaca (cow)'.,,
19-150-274-1,esee1248,Ese Ejja,1391,ekikiɓo,Phonemic,"city, town",key19581964;wyma1962;shoemaker,,,
19-160-274-1,esee1248,Ese Ejja,930,ekikiɓo,Phonemic,village,key19581964;wyma1962;shoemaker,,,
19-160-274-3,esee1248,Ese Ejja,930,kʷiɲaxi,Phonemic,village,key19581964;wyma1962;shoemaker,,,
19-210-274-1,esee1248,Ese Ejja,789,Eseexa,Phonemic,people (populace),key19581964;wyma1962;shoemaker,Refers to the Eseexa people.,,
19-250-274-1,esee1248,Ese Ejja,1296,exakekʷakaʔakixi,Phonemic,"staff, walking stick",key19581964;wyma1962;shoemaker,,,
19-370-274-1,esee1248,Ese Ejja,1032,eseʔexa,Phonemic,"citizen, subject",key19581964;wyma1962;shoemaker,"Also the name of the group/language, written here as Eseexa.",,
19-410-274-1,esee1248,Ese Ejja,383,e-sowiwowi-xi,Phonemic,master,key19581964;wyma1962;shoemaker,Also means 'teacher' 17.270. Also ewonexe.,,
19-430-274-1,esee1248,Ese Ejja,255,ekʷakʷahi,Phonemic,servant,key19581964;wyma1962;shoemaker,,,
19-430-274-3,esee1248,Ese Ejja,255,ewačakoxi,Phonemic,servant,key19581964;wyma1962;shoemaker,,,
19-450-274-1,esee1248,Ese Ejja,1128,woohea-nahe,Phonemic,"command, order",key19581964;wyma1962;shoemaker,,,
19-450-274-3,esee1248,Ese Ejja,1128,yemeena,Phonemic,"command, order",key19581964;wyma1962;shoemaker,,,
19-460-274-1,esee1248,Ese Ejja,1635,xašaxaaxaki-,Phonemic,obey,key19581964;wyma1962;shoemaker,,,
19-510-274-1,esee1248,Ese Ejja,1325,e-pee-xi,Phonemic,"friend, companion",key19581964;wyma1962;shoemaker,,,
19-510-274-3,esee1248,Ese Ejja,1325,e-xapee-ki,Phonemic,"friend, companion",key19581964;wyma1962;shoemaker,,,
19-580-274-1,esee1248,Ese Ejja,1897,-sawa,Phonemic,"help, aid",key19581964;wyma1962;shoemaker,,,
19-580-274-3,esee1248,Ese Ejja,1897,ewasawa-,Phonemic,"help, aid",key19581964;wyma1962;shoemaker,,,
19-650-274-1,esee1248,Ese Ejja,1831,ɓa-nahe,Phonemic,meet,key19581964;wyma1962;shoemaker,Also means 'see'.,,
20-110-274-1,esee1248,Ese Ejja,1423,xakʷiaki-,Phonemic,fight (vb),key19581964;wyma1962;shoemaker,,,
20-110-274-3,esee1248,Ese Ejja,1423,xakekʷaki-,Phonemic,fight (vb),key19581964;wyma1962;shoemaker,,,
20-240-274-1,esee1248,Ese Ejja,994,ekowixi,Phonemic,bow,key19581964;wyma1962;shoemaker,,,
20-250-274-1,esee1248,Ese Ejja,977,emehe,Phonemic,arrow,key19581964;wyma1962;shoemaker,,,
20-270-274-1,esee1248,Ese Ejja,1535,ɓaa,Phonemic,sword,key19581964;wyma1962;shoemaker,Means 'machete'.,,
20-280-274-1,esee1248,Ese Ejja,1566,ekowixi,Phonemic,"gun, cannon",key19581964;wyma1962;shoemaker,,,
20-440-274-1,esee1248,Ese Ejja,1330,nawe-nahe,Phonemic,defend,key19581964;wyma1962;shoemaker,,,
20-471-274-1,esee1248,Ese Ejja,1940,wana-,Phonemic,"guard, sentinel",key19581964;wyma1962;shoemaker,,,
20-520-274-1,esee1248,Ese Ejja,1074,baašewiwi,Phonemic,fishhook,key19581964;wyma1962;shoemaker,,,
20-540-274-1,esee1248,Ese Ejja,388,heikikʷi,Phonemic,fishnet,key19581964;wyma1962;shoemaker,To fish with 'tarrafa' is šiaha-.,,
20-610-274-1,esee1248,Ese Ejja,1435,kekʷa-,Phonemic,hunt,key19581964;wyma1962;shoemaker,'Hunter' is niɲexi.,,
20-620-274-1,esee1248,Ese Ejja,1172,hahawowo-nahe,Phonemic,shoot,key19581964;wyma1962;shoemaker,,,
21-370-274-1,esee1248,Ese Ejja,390,kʷia-ka-,Phonemic,"penalty, punishment",key19581964;wyma1962;shoemaker,,,
21-370-274-3,esee1248,Ese Ejja,390,kʷea-,Phonemic,"penalty, punishment",key19581964;wyma1962;shoemaker,,,
21-420-274-1,esee1248,Ese Ejja,845,kekʷa-nahe,Phonemic,murder,key19581964;wyma1962;shoemaker,,,
21-430-274-1,esee1248,Ese Ejja,902,peakoxoxi,Phonemic,adultery,key19581964;wyma1962;shoemaker,,,
21-510-274-1,esee1248,Ese Ejja,713,sii-ka-,Phonemic,steal,key19581964;wyma1962;shoemaker,,,
21-520-274-1,esee1248,Ese Ejja,1160,sii-pohi ~ sii-poxi,Phonemic,thief,key19581964;wyma1962;shoemaker,,,
22-160-274-1,esee1248,Ese Ejja,257,ɓiwea-ɓiwea-ki-nahe,Phonemic,worship,key19581964;wyma1962;shoemaker,,,
22-240-274-1,esee1248,Ese Ejja,8,mimi-tai-nahe,Phonemic,curse,key19581964;wyma1962;shoemaker,,,
22-310-274-1,esee1248,Ese Ejja,1565,eya,Phonemic,heaven,key19581964;wyma1962;shoemaker,,,
22-350-274-1,esee1248,Ese Ejja,1973,eɗosikia,Phonemic,demon (evil spirit),key19581964;wyma1962;shoemaker,,,
22-370-274-1,esee1248,Ese Ejja,1945,epanaʔyo,Phonemic,idol,key19581964;wyma1962;shoemaker,,,
22-420-274-1,esee1248,Ese Ejja,392,eɗosikia,Phonemic,"magic, witchcraft, sorcery",key19581964;wyma1962;shoemaker,,,
22-420-274-3,esee1248,Ese Ejja,392,hakekʷi,Phonemic,"magic, witchcraft, sorcery",key19581964;wyma1962;shoemaker,,,
22-430-274-1,esee1248,Ese Ejja,2137,eɗosikia,Phonemic,"sorcerer, witch",key19581964;wyma1962;shoemaker,,,
22-430-274-3,esee1248,Ese Ejja,2137,hakekʷi,Phonemic,"sorcerer, witch",key19581964;wyma1962;shoemaker,,,
22-450-274-1,esee1248,Ese Ejja,1175,e-kʷikia,Phonemic,"ghost, phantom",key19581964;wyma1962;shoemaker,,,
